By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,player_name,player_id
2024-25,SAC,30,925,22.4,21.6,23.2,31.5,31.1,20.4,19.4,4.2,16.1,13.0,30.2,23.4,16.9,17.8,23.3,18.8,19.2,22.4,Malik Monk   ,72
2023-24,SAC,72,1872,24.7,23.7,25.5,28.1,28.4,23.8,21.6,6.7,14.6,12.6,34.6,28.3,17.2,22.9,28.8,18.9,21.1,24.2,Malik Monk   ,72
2022-23,SAC,77,1719,24.7,23.6,25.6,31.4,30.9,24.3,22.1,9.8,14.7,13.6,31.5,27.3,20.1,14.3,31.9,16.6,18.1,24.6,Malik Monk   ,72
2021-22,LAL,76,2138,19.5,20.5,20.9,31.2,28.5,12.0,11.6,8.7,14.6,13.3,19.7,20.1,18.8,13.3,18.9,15.4,12.3,20.4,Malik Monk   ,72
2020-21,CHA,42,878,22.7,23.6,24.7,34.0,31.7,17.7,16.7,7.0,14.0,12.3,18.9,20.1,13.2,4.3,19.0,14.3,15.2,23.9,Malik Monk   ,72
2019-20,CHA,55,1169,22.0,23.8,23.1,21.2,23.9,20.2,18.1,10.5,17.4,15.6,20.1,22.6,16.6,15.0,22.1,16.9,15.4,22.9,Malik Monk   ,72
2018-19,CHA,73,1258,23.6,21.7,25.2,35.5,36.7,17.4,15.5,7.0,13.8,12.4,19.1,27.3,19.9,13.9,22.9,19.9,16.5,22.4,Malik Monk   ,72
2017-18,CHA,63,854,24.1,23.0,26.9,43.7,44.7,10.2,9.3,4.9,9.7,8.6,24.9,21.9,16.5,14.1,19.1,16.7,12.5,23.0,Malik Monk   ,72
